	anno	departamento	zona	regimen_de_administradora	sexo	etapas_ciclo_vital	tipo_de_usuario	nivel_sisben	conteo_de_administradoras	conteo_de_prestadores	costo_procedimiento	neto_a_pagar_-_consulta	numero_de_atenciones	numero_personas_atendidas	valor_consulta	valor_cuota_moderadora_-_consulta
30861	2015	70 - Sucre	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	2	5	39351	147009.0	10	4	157009.0	10000.0
30862	2015	70 - Sucre	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	3	6	1546300	949000.0	44	7	1039000.0	0.0
30866	2015	70 - Sucre	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	1	2	49970	25020.0	6	1	25020.0	5000.0
30867	2015	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	3	6	18120	942800.0	19	4	942800.0	0.0
30868	2015	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	7	14	115510	2646850.0	56	24	2646850.0	0.0
30869	2015	70 - Sucre	Rural	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	2	2	0	78010.0	3	2	78010.0	0.0
30871	2016	70 - Sucre	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	1	1	0	10331.0	1	1	10331.0	0.0
30872	2016	70 - Sucre	Rural	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	3	6	0	244650.0	7	6	244650.0	0.0
30873	2016	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	4	13	362320	912050.0	34	16	912050.0	0.0
30875	2016	70 - Sucre	Centro Poblado	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	3	4	0	448400.0	7	4	448400.0	0.0
30876	2016	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	3	4	0	385700.0	7	4	385700.0	0.0
30877	2016	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	8	32	939715	6362650.0	169	95	6362650.0	0.0
30879	2016	70 - Sucre	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	5	15	0	1412450.0	30	23	1412450.0	0.0
30880	2016	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	4	16	65104	1097644.0	80	38	1206824.0	124304.0
30881	2016	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	2	3	0	131600.0	6	3	101425.0	5400.0
30882	2016	70 - Sucre	Rural	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	1	1	0	30750.0	1	1	30750.0	0.0
30883	2016	70 - Sucre	Rural	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	1	2	0	25020.0	2	1	25020.0	0.0
30884	2016	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	4	7	0	1000600.0	15	12	1000600.0	0.0
30887	2016	70 - Sucre	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	1	1	0	26900.0	1	1	26900.0	0.0
30888	2016	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	4	0	229600.0	6	4	229600.0	0.0
30889	2016	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO APLICA	3	5	0	347600.0	6	3	347600.0	0.0
30890	2016	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO APLICA	1	1	0	70000.0	1	1	70000.0	0.0
30891	2016	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	8	276480	764650.0	25	16	766450.0	0.0
30892	2016	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 2	1	1	0	12510.0	1	1	12510.0	0.0
30893	2016	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO APLICA	2	4	33844	127530.0	6	3	127530.0	0.0
30894	2016	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	3	4	61175	59169.0	8	4	61869.0	5400.0
30895	2016	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	1	2	87660	53800.0	8	2	53800.0	0.0
30896	2016	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	3	3	0	141000.0	3	3	141000.0	0.0
30897	2016	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 2	1	2	0	262200.0	4	1	262200.0	0.0
30898	2016	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO APLICA	3	4	82200	257200.0	9	4	257200.0	0.0
30899	2016	70 - Sucre	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	2	5	0	124190.0	9	6	142890.0	18702.0
30900	2016	70 - Sucre	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	1	0	61500.0	2	2	61500.0	0.0
30901	2016	70 - Sucre	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	3	4	0	507950.0	7	4	507950.0	0.0
30903	2016	70 - Sucre	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	2	67040	102350.0	6	3	102350.0	0.0
30904	2016	70 - Sucre	Rural	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	1	0	26900.0	1	1	26900.0	0.0
30905	2016	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	5	13	215200	1545300.0	37	19	1545300.0	0.0
30906	2017	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	3	4	0	12585026.0	5	4	12587926.0	4900.0
30907	2017	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	5	17	541779	1765040.0	112	30	1844960.0	0.0
30909	2017	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	6	18	1173033	2333340.0	149	34	2413260.0	0.0
30910	2017	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	4	69156	84000.0	6	3	84000.0	0.0
30911	2017	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO APLICA	1	1	0	80000.0	2	1	80000.0	0.0
30912	2017	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	4	8	364626	500470.0	35	7	500470.0	0.0
30913	2017	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO APLICA	4	6	46845	170675.0	23	7	173575.0	5800.0
30914	2017	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 2	1	4	156265	146800.0	14	2	146800.0	0.0
30917	2017	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	1	2	0	80000.0	2	2	80000.0	0.0
30918	2017	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	1	1	0	34500.0	1	1	34500.0	0.0
30919	2017	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	2	5543	27600.0	2	2	27600.0	0.0
30920	2017	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO APLICA	1	1	0	40000.0	1	1	40000.0	0.0
30921	2017	70 - Sucre	Cabecera	NA : NO APLICA	MASCULINO	De 45 a 59 años	5 - OTRO	NO REPORTADO	1	1	0	158400.0	2	1	158400.0	0.0
30922	2017	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	1	2	0	0.0	3	2	0.0	0.0
30923	2017	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 2	3	3	0	76400.0	4	3	82200.0	5800.0
30924	2017	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	6	25	667872	28286364.0	201	60	28387564.0	105202.0
30925	2017	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	1	1	0	28300.0	1	1	28300.0	0.0
30926	2017	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	1	1	90000	0.0	2	1	0.0	0.0
30927	2017	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	2	4	28615	235000.0	10	2	235000.0	0.0
30928	2017	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 2	1	1	0	34000.0	1	1	34000.0	0.0
30929	2017	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO APLICA	4	4	0	544600.0	12	6	544600.0	0.0
30930	2017	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	7	54	7378144	16642352.0	714	182	17133311.0	0.0
30931	2017	70 - Sucre	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	3	7	28715	206588.0	17	4	226888.0	20302.0
30932	2017	70 - Sucre	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	3	7	113200	1123280.0	31	8	1203200.0	0.0
30933	2017	70 - Sucre	Centro Poblado	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NIVEL 1	1	2	0	57900.0	2	2	57900.0	0.0
30934	2017	70 - Sucre	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	5	20	432350	3333940.0	108	35	3413860.0	0.0
30935	2017	70 - Sucre	Centro Poblado	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	4	7	0	783500.0	18	8	783500.0	0.0
30938	2017	70 - Sucre	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	1	3	0	141500.0	5	3	141500.0	0.0
30939	2017	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NIVEL 1	1	1	35270	0.0	3	1	0.0	0.0
30940	2017	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	1 - CONTRIBUTIVO	NO REPORTADO	1	1	0	27600.0	1	1	27600.0	0.0
30941	2017	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO APLICA	1	1	0	160000.0	4	1	160000.0	0.0
30942	2017	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	4	17	1041240	1864100.0	60	25	1864100.0	0.0
30943	2017	70 - Sucre	Rural	SALUD: SUBSIDIADO	MASCULINO	De 45 a 59 años	2 - SUBSIDIADO	NO REPORTADO	4	6	33375	292945.0	12	5	338100.0	0.0
30944	2010	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 60 y más	5 - OTRO	NIVEL 1	1	1	0	0.0	2	1	0.0	0.0
30945	2010	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NIVEL 1	3	3	0	64850.0	4	4	64850.0	0.0
30946	2010	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	1 - CONTRIBUTIVO	NO REPORTADO	5	13	749420	395677.0	108	36	404077.0	8400.0
30947	2010	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	1	1	0	20600.0	1	1	20600.0	0.0
30948	2010	70 - Sucre	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	5	5	0	223600.0	14	7	6562856860.0	60.0
30949	2010	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	1 - CONTRIBUTIVO	NIVEL 1	2	2	0	28910.0	2	2	28910.0	0.0
30950	2010	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 60 y más	1 - CONTRIBUTIVO	NO APLICA	1	1	0	0.0	1	1	0.0	0.0
30951	2010	70 - Sucre	Centro Poblado	SALUD: SUBSIDIADO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	3	5	0	288750.0	13	7	3235636080.0	30.0
30952	2010	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NIVEL 2	1	1	0	41200.0	2	1	41200.0	0.0
30953	2010	70 - Sucre	Cabecera	SALUD: EXCEPCION / ESPECIAL	FEMENINO	De 60 y más	5 - OTRO	NO REPORTADO	1	1	0	44000.0	2	1	44000.0	0.0
30954	2010	70 - Sucre	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	1	1	0	20600.0	1	1	20600.0	0.0
30955	2010	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	5 - OTRO	NO REPORTADO	1	2	0	38736.0	7	5	45036.0	6300.0
30956	2010	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NIVEL 2	1	1	26100	0.0	2	1	0.0	0.0
30957	2010	70 - Sucre	Rural	SALUD: SUBSIDIADO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NIVEL 1	1	1	0	19900.0	1	1	19900.0	0.0
30958	2010	70 - Sucre	Centro Poblado	SALUD: EXCEPCION / ESPECIAL	FEMENINO	De 60 y más	5 - OTRO	NO REPORTADO	1	1	0	22000.0	1	1	22000.0	0.0
30959	2010	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	1 - CONTRIBUTIVO	NIVEL 2	1	2	0	29820.0	4	1	29820.0	0.0
30960	2010	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 60 y más	5 - OTRO	NO REPORTADO	1	2	0	0.0	2	2	0.0	0.0
30961	2010	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	1 - CONTRIBUTIVO	NO APLICA	4	4	296610	35672.0	7	5	35672.0	0.0
30962	2010	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 60 y más	1 - CONTRIBUTIVO	NO REPORTADO	4	7	100005	43488.0	12	7	43488.0	0.0
30963	2010	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	1	2	0	16640.0	2	2	16640.0	0.0
30964	2010	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	5 - OTRO	NIVEL 1	1	1	0	0.0	1	1	0.0	0.0
30965	2010	70 - Sucre	Cabecera	SALUD: EXCEPCION / ESPECIAL	MASCULINO	De 60 y más	5 - OTRO	NO REPORTADO	1	1	0	22000.0	1	1	22000.0	0.0
30966	2010	70 - Sucre	Cabecera	SALUD: PREPAGADA	FEMENINO	De 60 y más	1 - CONTRIBUTIVO	NO REPORTADO	1	1	0	21100.0	1	1	39600.0	18500.0
30968	2010	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NIVEL 1	2	2	0	40500.0	2	2	40500.0	0.0
30969	2010	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NO APLICA	2	2	0	33100.0	2	2	3230375530.0	30.0
30970	2010	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NO APLICA	1	1	0	20400.0	1	1	20400.0	0.0
30971	2010	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	5	13	275514	1236842.0	64	40	29073843512.0	270.0
30972	2010	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	5	8	124500	394374.0	34	12	3230677404.0	30.0
30973	2010	70 - Sucre	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	1 - CONTRIBUTIVO	NO REPORTADO	3	3	22300	82770.0	9	5	82770.0	0.0
30974	2010	70 - Sucre	Centro Poblado	SALUD: CONTRIBUTIVO	MASCULINO	De 60 y más	1 - CONTRIBUTIVO	NO REPORTADO	1	1	52800	0.0	2	1	0.0	0.0
30975	2010	70 - Sucre	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NIVEL 1	2	4	0	120590.0	5	4	122250.0	1660.0
30982	2010	70 - Sucre	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	1 - CONTRIBUTIVO	NO REPORTADO	2	2	178600	6655.0	11	3	8755.0	2100.0
30984	2010	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NIVEL 1	1	2	0	132800.0	7	2	132800.0	0.0
30985	2010	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	4	4	0	167650.0	8	5	12921378970.0	120.0
30986	2010	70 - Sucre	Rural	SALUD: SUBSIDIADO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	1	2	0	41300.0	2	2	41300.0	0.0
30987	2011	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NIVEL 1	4	5	0	254000.0	9	6	254000.0	0.0
30988	2011	70 - Sucre	Centro Poblado	SALUD: SUBSIDIADO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	3	3	0	125250.0	5	3	125250.0	0.0
30989	2011	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NIVEL 2	1	1	0	20600.0	1	1	20600.0	0.0
30990	2011	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	1 - CONTRIBUTIVO	NIVEL 2	1	3	0	63000.0	4	1	67200.0	4200.0
30991	2011	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 60 y más	1 - CONTRIBUTIVO	NO REPORTADO	5	7	303360	254431.0	21	10	262831.0	8400.0
30992	2011	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	1 - CONTRIBUTIVO	NO APLICA	2	2	0	73508.0	4	2	73508.0	0.0
30993	2011	70 - Sucre	Centro Poblado	SALUD: CONTRIBUTIVO	MASCULINO	De 60 y más	1 - CONTRIBUTIVO	NO REPORTADO	1	1	62100	0.0	4	1	0.0	0.0
30994	2011	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NIVEL 1	2	2	0	73400.0	3	3	73400.0	0.0
30995	2011	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NIVEL 2	1	1	0	11040.0	1	1	11040.0	0.0
30996	2011	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	1 - CONTRIBUTIVO	NIVEL 1	1	1	0	13700.0	3	1	13700.0	0.0
30997	2011	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 60 y más	1 - CONTRIBUTIVO	NO APLICA	1	1	0	63795.0	6	1	63795.0	0.0
30998	2011	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	1 - CONTRIBUTIVO	NO REPORTADO	5	14	2035625	631756.0	153	37	628856.0	23100.0
30999	2011	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	1	1	0	89250.0	2	1	0.0	0.0
31000	2011	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	1	1	0	33800.0	1	1	33800.0	0.0
31001	2011	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	5 - OTRO	NO REPORTADO	1	2	0	40836.0	4	2	45036.0	4200.0
31002	2011	70 - Sucre	Cabecera	SALUD: EXCEPCION / ESPECIAL	FEMENINO	De 60 y más	5 - OTRO	NO REPORTADO	1	2	0	88000.0	3	2	88000.0	0.0
31003	2011	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	1 - CONTRIBUTIVO	NO REPORTADO	1	1	0	39800.0	2	1	39800.0	0.0
31004	2011	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NIVEL 2	1	1	0	35200.0	2	1	35200.0	0.0
31005	2011	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NO APLICA	1	1	0	64200.0	3	1	64200.0	0.0
31006	2011	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	6	19	199684	947207.0	52	39	947207.0	0.0
31007	2011	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	5	9	0	442320.0	20	14	442320.0	0.0
31008	2011	70 - Sucre	Centro Poblado	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	1 - CONTRIBUTIVO	NO REPORTADO	2	3	0	77165.0	6	3	77165.0	0.0
31009	2011	70 - Sucre	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NIVEL 1	1	5	27370	190750.0	9	7	190750.0	0.0
31010	2011	70 - Sucre	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	4	6	0	219050.0	15	10	219050.0	0.0
31015	2011	70 - Sucre	Rural	NA : NO APLICA	FEMENINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	1	1	0	24985.0	1	1	26300.0	1315.0
31016	2011	70 - Sucre	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	1 - CONTRIBUTIVO	NO REPORTADO	2	3	3590	85595.0	8	3	89795.0	4200.0
31017	2011	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	3	5	17600	98670.0	6	5	98670.0	0.0
31018	2011	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	5 - OTRO	NO REPORTADO	1	2	0	46100.0	2	1	46100.0	0.0
31019	2012	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	6	26	47700	1866392.0	77	51	1880692.0	0.0
31020	2012	70 - Sucre	Cabecera	SALUD: SUBSIDIADO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	5	16	225480	614986.0	37	20	614986.0	0.0
31022	2012	70 - Sucre	Centro Poblado	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NIVEL 2	1	1	0	22600.0	1	1	22600.0	0.0
31023	2012	70 - Sucre	Centro Poblado	SALUD: CONTRIBUTIVO	MASCULINO	De 60 y más	1 - CONTRIBUTIVO	NO REPORTADO	1	1	0	15387.0	1	1	15387.0	0.0
31025	2012	70 - Sucre	Rural	SALUD: CONTRIBUTIVO	FEMENINO	De 60 y más	1 - CONTRIBUTIVO	NO REPORTADO	1	1	0	21265.0	4	1	21265.0	0.0
31026	2012	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 60 y más	1 - CONTRIBUTIVO	NO APLICA	1	1	0	71305.0	6	2	71305.0	0.0
31027	2012	70 - Sucre	Cabecera	SALUD: CONTRIBUTIVO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NO REPORTADO	1	1	0	40800.0	1	1	40800.0	0.0
31028	2012	70 - Sucre	Rural	SALUD: SUBSIDIADO	MASCULINO	De 60 y más	2 - SUBSIDIADO	NO APLICA	1	1	0	83500.0	3	1	83500.0	0.0
31029	2012	70 - Sucre	Rural	SALUD: SUBSIDIADO	FEMENINO	De 60 y más	2 - SUBSIDIADO	NO APLICA	1	1	0	56700.0	2	1	56700.0	0.0
